estacionID,nombre,latitud,longitud
C25075,Presa El Peñon,22.883333,-105.75
C25076,Quila,24.416667,-107.216667
C25077,Rosa Morada,25.366667,-107.8375
C25078,Rosario,22.991944,-105.861389
C25079,Rosario (Aarb),23,-105.85
C25080,Ruiz Cortinez,25.704444,-108.719444
C25081,Sanalona Ii,24.8,-107.1625
C25082,San Blas,26.075833,-108.763056
C25083,San Francisco Del Rio,26.833333,-108.416667
C25084,San Ignacio,23.941389,-106.424167
C25085,San Jose De Gracia (Cfe),26.155556,-107.890278
C25086,San Miguel Zapotitlan,25.948611,-109.048611
C25087,Santa Cruz De Alaya,24.4875,-106.954167
C25088,Santa Rosa,25.913611,-108.915556
C25089,Sinaloa De Leyva (Aarso),25.8,-108.216667
C25090,Sinaloa De Leyva,25.825833,-108.216667
C25091,Siqueros (Cfe),23.333333,-106.233333
C25092,Soyatita (Cfe),25.75,-107.316667
C25093,Surutato,25.808333,-107.560278
C25094,Tameapa,25.633333,-107.366667
C25095,Tapichahua (Cfe),23.583333,-106.166667
C25096,"TEHUECO, (C.R.F.)",26.733333,-108.733333
C25097,Tecusiapa (Cfe),25.878611,-107.406944
C25098,Topolobampo (Dge),25.6,-109.05
C25099,Topolobampo (Cfe),25.616667,-109
C25100,Yecorato (Cfe),26.429444,-108.217778
C25101,Soquititan (Cfe),24.166667,-106.7
C25110,Badiraguato (Dge),25.341944,-107.543056
C25111,Badiraguato (Aglb),25.35,-107.55
C25112,Concordia (Caades),23.283333,-106.066667
C25113,Cosala (Aglc),24.433333,-106.716667
C25114,El Fuerte (Aarfm),26.45,-108.65
C25115,Guamuchil (Dge),25.466667,-108.083333
C25116,Los Mochis,25.801111,-109.035
C25117,Mocorito (Smn),25.5,-107.9
C25118,San Ignacio (Cfe),23.933333,-106.416667
C25119,Siqueros,23.340556,-106.240556
C25122,Los Alamos,26.384722,-108.664167
C25123,Abuya (Ffcc),24.183333,-107.100278
C25124,Bamoa (Ffcc),25.706944,-108.312222
C25125,Caimanero (Ffcc),24.951667,-107.745833
C25126,"COSTA RICA, CULIACAN",24.75,-107.533333
C25127,"CULIACAN,CULIACAN FF.CC.",24.8,-107.383333
C25128,Dimas (Ffcc),23.723056,-106.780556
C25129,El Dorado (Ffcc),25.5,-108.466667
C25130,Escuinapa (Ffcc),22.816667,-105.783333
C25131,Guamuchil (Ffcc),25.460278,-108.088889
C25132,La Cruz (Ffcc),23.918611,-106.891944
C25133,Leon Fonseca (Ffcc),25.730278,-108.344722
C25134,Marmol (Ffcc),23.484167,-106.601944
C25135,Mazatlan (Ffcc),23.237778,-106.397222
C25137,Naranjo (Ffcc),25.806667,-108.480833
C25138,Presidio (Ffcc),23.158889,-106.220278
C25139,Quila (Ffcc),24.437778,-107.205556
C25141,"ROSARIO, ROSARIO FF.CC.",23,-105.833333
C25142,San Blas (Ffcc),26.066667,-108.75
C25143,Sufragio (Ffcc),26.051389,-108.787222
C25144,Ceferino Paredes (Ffcc),25.832778,-108.639167
C25148,E.T.A. 057 Guasave,25.55,-108.45
C25149,Las Higueras,23.053611,-105.955278
C25150,Las Tortugas,23.095833,-105.845833
C25151,Chavez Talamantes,26.333333,-109.028333
C25152,"E.T.A. 423, EL DORADO",24.3,-107.366667
C25154,"ACATITA, SAN IGNACIO",23.716667,-106.75
C25156,"WALAMO, MAZATLAN",23.333333,-106.233333
C25158,El Palmar De Los Sepulveda,25.715278,-107.916389
C25159,Lateral Cincuenta Y Seis,24.5,-107.433333
C25160,Espinoza,24.683333,-107.783333
C25161,El Dorado,24.323611,-107.367778
C25162,La Curva,24.6,-107.316667
C25163,Andrew Weiss,25.05,-107.466667
C25164,Alto De Culiacancito,24.806944,-107.555278
C25165,Batauto,24.571944,-107.583889
C25166,Costa Rica,24.590833,-107.389167
C25167,San Lorenzo,24.45,-107.1
C25168,Pitayal,24.833333,-107.816667
C25169,Sataya,24.541667,-107.633333
C25170,El Tamarindo,25.895833,-107.631944
C25171,Navolato,24.765556,-107.703056
C25172,San Joaquin,25.667778,-108.02
C25173,Altata,24.658333,-107.842222
C25174,Hoyancos,26.365278,-108.591667
C25175,Ocoroni,25.945556,-108.414167
C25176,El Quemado,23.5625,-106.466667
C25177,Santiago De Los Caballeros,25.558333,-107.376667
C25178,Zopilote,25.730556,-108.345833
C25179,Lateral Diez,24.6,-107.483333
C25180,Coacuana,25.674167,-108.238056
C25181,Nuestra Señora,24.398056,-106.613056
C25183,Comedero,24.618056,-106.816667
C25184,Bacurato,25.841667,-107.927778
C25185,Olas Altas,25.9,-109.166667
C25186,Otatitan,23.013889,-105.666667
C25187,"PRESA BACURATO, SALIDA",25.833333,-107.833333
C25188,Los Hornos,25.883333,-107.65
C25189,"LA SABILA, MAZATLAN",23.25,-106.416667
C25190,Tecuxiapa,25.848611,-107.379167
C25191,Mazatlan (Cfe),23.233333,-106.433333
C25192,Jose Aceves Pozos (Cfe),23.183333,-106.333333
C25194,Tecualilla,22.766389,-105.671667
C25227,,0,0
C26001,Agua Prieta,31.325833,-109.548889
C26002,Alamos,27.033333,-108.95
C26003,"ALTAR, ALTAR",30.716667,-111.733333
C26004,Arivechi,28.929167,-109.190833
C26005,Arizpe,30.335833,-110.1675
C26006,Bacadehuachi,29.807222,-109.14
C26007,Bacanuchi,30.598889,-110.238611
C26008,Banamichi,30.003611,-110.215
C26009,Batacosa,27.529444,-109.401111
C26010,Villa Juarez,27.125556,-109.841944
C26011,Babiacora,29.716667,-110.15
C26012,Bavispe (Smn),30.480278,-108.939722
C26013,Cananea (Dge),30.981944,-110.300556
C26015,Candido (Cfe),28.65,-109.1
C26016,Carbo,29.684167,-110.955
C26017,Cazante,26.716667,-108.916667
C26018,Ciudad Obregon (Dge),27.481389,-109.938056
C26019,Ciano,27.011944,-109.492222
C26020,Ciudad Obregon (Obs),27.483333,-109.916667
C26021,Cocoraque,27.415,-109.628333
C26022,Colonia Morelos,30.825,-109.221667
C26023,Colonia Oaxaca,30.729722,-109.056389
C26024,Presa Adolfo Ruiz Cortinez (Cortina),27.248889,-109.058333
C26025,Cucurpe,30.330556,-110.706111
C26026,Chuspasclillas,28.693333,-111.504167
C26027,El Benjamin,28.55,-111.466667
C26028,El Carrizal,29.091944,-111.733333
C26029,Ciudad Cubil (Cfe),28.633333,-108.75
C26030,El Desemboque,29.533333,-112.4
C26031,El Novillo (Cfe),28.976944,-109.638056
C26032,El Oregano,29.229722,-110.706111
C26033,El Plomo,31.25,-112.1
C26034,Etchojoa,26.906944,-109.629167
C26035,Felix Gomez,29.836667,-111.478889
C26036,Fronteras,30.8975,-109.558889
C26037,Golfo De Santa Clara,31.683333,-114.5
C26038,Atil,30.843611,-111.583889
C26041,Quitovac Ii,31.527778,-112.732222
C26042,San Antonio,27.35,-108.666667
C26043,Hornos,27.713056,-109.904167
C26044,Huatabampo,26.8275,-109.642222
C26045,Imuris (Smn),30.783333,-110.85
C26046,La Colorada,28.801944,-110.576667
C26047,La Dura,28.383333,-109.55
C26048,La Estrella,28.949167,-109.639722
C26049,Guadalupe (Cfe),28.946944,-108.745556
C26050,Las Panelas,27.411944,-108.876667
C26051,El Lindero,26.878611,-109.410833
C26052,Mazatan,29.003611,-110.137778
C26053,Minas Nuevas,27.059444,-109.006389
C26054,Moctezuma,29.8,-109.683333
C26055,Mulatos (Smn),28.658889,-108.748056
C26056,Mumuncuara,26.806667,-109.402222
C26057,Naco,31.326944,-109.947778
C26058,Nacori Grande,29.066667,-110.05
C26059,Nacozari (Smn),30.374444,-109.6875
C26060,Nachuquis,27.076944,-109.542778
C26061,Navojoa,27.071944,-109.443333
C26062,Nogales (Dge),31.318611,-110.945833
C26063,Nuri,28.033333,-109.383333
C26064,Opodepe,29.926111,-110.627222
C26065,"V. HIDALGO (A. OPUTO),",30.05,-109.333333
C26066,Palo Verde,28.795556,-111.365556
C26067,Nacori Chico (Cfe),29.688333,-108.981389
C26068,Presa Alvaro Obregon,27.823056,-109.885833
C26069,Presa La Angostura,30.441667,-109.385556
C26070,Guaymas (Ffcc),28.083333,-110.85
C26071,Puerto Libertad,29.908889,-112.685
C26072,Puerto Peñasco (Smn),31.316667,-113.536944
C26073,Punta De Agua I,28.444167,-110.369722
C26074,Querobabi,30.050556,-111.021389
C26075,Quiriego (Smn),27.519444,-109.253056
C26076,Riito,32.133333,-114.901389
C26077,Sahuaripa,29.055278,-109.232778
C26078,Sahuaripa  (Cfe),29.072778,-109.239444
C26079,San Arturo,28.4,-111.483333
C26080,San Bernardo (Smn),27.398611,-108.843889
C26081,San Bernardo (Dge),27.4,-108.866667
C26082,San Isidro,28.826111,-111.658889
C26083,San Javier,28.594167,-109.738333
C26084,San Jorge,28.666667,-111.6
C26085,San Jose,28.838333,-111.661667
C26086,San Luis Rio Colorado (Smn),32.433333,-114.733333
C26087,San Luis Rio Colorado (Dge),32.476111,-114.761944
C26088,San Pedro De La Cueva (Cfe),29.283333,-109.733333
C26089,Santa Ana (Dge),30.55,-111.133333
C26090,Presa Abelardo Rodriguez,29.082778,-110.919444
C26091,Presa Adolfo Ruiz Cortinez,27.226944,-109.1075
C26092,Presa Cuauhtemoc,30.870556,-111.515
C26093,Pitiquito,30.697778,-112.1
C26094,Santa Rosa,28.472778,-109.106111
C26095,Sasabe,31.473611,-111.545556
C26096,Sonoita,31.861389,-112.854444
C26097,Tajitos,30.95,-112.35
C26098,Tesia,27.171111,-109.358333
C26099,Tesocoma,27.658333,-109.2125
C26100,Tesopaco,27.840833,-109.3675
C26101,Tonichi,28.6,-109.566667
C26102,Tres Hermanos,27.193611,-109.195556
C26103,Trincheras,30.399444,-111.530833
C26104,Ciudad Obregon (Ffcc),27.5,-110
C26105,Ures (Smn),29.433333,-110.383333
C26106,Valle Tacupeto,28.7975,-109.164444
C26107,Vicam (Smn),27.584167,-110.324444
C26108,Yavaros I,26.716667,-109.533333
C26109,Yecora (Smn),28.366667,-108.933333
C26110,Teonadepa,29.991667,-109.795833
C26111,C.I.P.E.S. Carbo,29.683333,-110.95
C26113,C.I.P.E.S. R Granada,29.683333,-110.983333
C26114,C.I.P.E.S. Rancho San Luis,29.5575,-111.073611
C26115,Imuris (Dge),30.776944,-110.860833
C26116,Presa La Angostura,30.45,-109.4
C26117,Presa Plutarco Elias Calles,28.981111,-109.631111
C26118,Puerto Peñasco (Dge),31.35,-113.583333
C26119,Quitovac I,31.516667,-112.75
C26121,Ures (Dge),29.426944,-110.392222
C26122,Vicam (Dge),27.583333,-110.316667
C26123,Yecora (Dge),28.371389,-108.927778
C26125,Suaqui Grande (Smn),28.4,-109.883333
C26126,Cananea (Ffcc),30.966667,-110.333333
C26127,Carbo (Ffcc),29.683333,-110.95
C26128,Imuris (Ffcc),30.75,-110.866667
C26129,Huatabampo (Ffcc),26.833333,-109.65
C26130,Naco (Ffcc),31.333333,-109.95
C26131,Navojoa (Ffcc),27.080833,-109.445278
C26133,Nogales (Ffcc),31.290278,-110.935
C26134,Santa Ana (Smn),30.540833,-111.116389
C26135,Santa Ana (Ffcc),30.5425,-111.121389
C26136,Vicam (Ffcc),27.648611,-110.295278
C26138,Hermosillo I (Dge),29.073056,-110.959167
C26139,Hermosillo Ii (Dge),29.098889,-110.954167
C26140,Hermosillo (Ffcc),29.095833,-110.924722
C26141,Cananea I (Smn),30.983333,-110.3
C26143,"C. PELON, S.MIGUEL DE H.",29.466667,-110.733333
C26144,"LOS JUCAROS, ARIZPE",30.333333,-110.166667
C26145,Bacoachi (Smn),30.631944,-109.97
C26147,"LA HABANA, HERMOSILLO",29.1,-110.966667
C26148,"MILAGRO DE FATIMA, (DGE)",28.083333,-111.116667
C26149,"S. SEBASTIAN, HERMOSILLO",29.1,-110.966667
C26150,Agua Prieta (Ffcc),31.333333,-109.55
C26151,Agua Zarca (Ffcc),31.173056,-110.966667
C26152,Benjamin Hill (Ffcc),30.533333,-111.116667
C26153,Corral (Ffcc),27.628889,-109.966111
C26154,Empalme (Ffcc),27.953611,-110.8175
C26155,Esperanza (Ffcc),28.651944,-109.883889
C26156,Esqueda (Ffcc),30.721389,-109.589722
C26157,Fronteras (Ffcc),30.9,-109.566667
C26158,Llano (Ffcc),30.361667,-111.102222
C26159,Luis (Ffcc),26.578333,-109.161944
C26160,El Vivero,30.626944,-110.9675
C26161,Moreno (Ffcc),28.5,-110.666667
C26162,Ortiz (Ffcc),28.283333,-110.7
C26163,Querobabi (Ffcc),30.051389,-111.024167
C26164,Santa Cruz (Ffcc),31.228333,-110.593333
C26165,Torres (Ffcc),28.765,-110.769444
C26166,Nacozari (Ffcc),30.316667,-109.683333
C26167,"LOURDES, HERMOSILLO",29.1,-110.966667
C26172,"PUERTO PEÑASCO, (SENEAM)",31.383333,-113.5
C26173,Cananea Ii (Smn),30.975,-110.291667
C26174,Campo Experimental Unison,29.014444,-111.132222
C26175,E.T.A. 058 Cananea,30.991667,-110.308333
C26176,Masiaca,26.770278,-109.231667
C26177,Francisco (Ffcc),27.983333,-110.966667
C26178,Arroyo Hondo,26.761944,-108.783333
C26179,Bahia De Kino,28.822778,-111.936667
C26180,El Cajon,29.472222,-110.736389
C26181,Rayon,29.710556,-110.570556
C26182,Pesqueira,29.380278,-110.896111
C26183,Quiriego (Dge),27.525,-109.25
C26184,Nacori Chico,29.683333,-108.983333
C26185,Bacanora,28.9825,-109.400278
C26186,El Tapiro,30.235833,-109.816667
C26187,"NOGALES, NOGALES (DGE)",31.316667,-110.783333
C26188,Villa Hidalgo,30.05,-109.333333
C26189,Rancho Bahia,30.6125,-113.016667
C26190,Rusbayo,30.916667,-109.266667
C26191,"PDTE. P. ELIAS CALLES,",29.9,-110.6
C26192,Cabullona,31.148333,-109.541389
C26193,Sinahuisa,26.918333,-109.453333
C26194,San Pedro,27.025833,-109.623611
C26195,Santa Carmela,28.983333,-111.35
C26196,Maria Del Carmen,28.903611,-111.555
C26197,El Veranito,26.983611,-109.223056
C26198,Mazocahui,29.540833,-110.119444
C26199,Pueblo De Alamos,29.204444,-110.140278
C26200,Santa Cruz,31.233333,-110.6
C26201,Tecoripa,28.625,-109.9525
C26202,Tepache,29.534722,-109.531667
C26203,"TORRES, LA COLORADA(SMN)",28.75,-110.766667
C26205,Bacerac,30.355278,-108.931667
C26206,Altar (Obs),30.728333,-111.836111
C26209,Mulatos (Dge),28.666667,-108.75
C26210,Nacozari (Dge),30.366667,-109.683333
C26211,Yavaros Ii,26.704722,-109.518611
C26212,Puerto Libertad (Cfe),29.911111,-112.687222
C26213,Cumuripa,28.151667,-109.907778
C26214,Huepac,29.912778,-110.213333
C26215,El Llano,30.362222,-111.102222
C26216,Saracachi,30.55,-110.566667
C26217,Quechehuela,27.264722,-109.945278
C26219,"LA PINTADA, HERMOSILLO",28.583333,-111.016667
C26220,"LOS ARRIEROS, GUAYMAS",28.316667,-111.033333
C26221,"LOS GRINGOS, CANANEA",30.983333,-110
C26222,Divisaderos,29.615556,-109.469444
C26223,Punta De Agua Ii,28.473333,-110.31
C26224,Bavispe (Dge),30.483333,-108.933333
C26225,"COL. CARRANZA,  (DGE)",32.166667,-115
C26226,"COL. ZACATECAS,",32.05,-115.05
C26227,Ejido Islitas,32.352778,-114.914167
C26228,Los Algodones,27.505,-108.735
C26229,Barebampo,27.290278,-109.354722
C26230,Burapaco,27.470556,-108.875
C26231,Las Cabañas,30.996944,-110.006667
C26232,La Cebolla,30.741667,-111.158333
C26233,Cibuta,31.061111,-110.9
C26234,Cochibampo,27.172222,-108.826667
C26235,Colonia Yaqui,27.776667,-109.904444
C26236,Granados,29.856389,-109.305556
C26237,Valle De Yaqui Km. 024,27.618889,-110.002222
C26238,Fronteras Km. 047,30.95,-109.538889
C26239,Magdalena I,30.633333,-110.966667
C26240,Matape,29.113889,-109.966111
C26241,Meresichic,30.030556,-110.675
C26242,Movas,28.161111,-109.442778
C26243,Presa Comaquito,30.820278,-110.710278
C26244,Rancho Viejo,29.126667,-110.314722
C26245,Rebeiquito,28.931944,-109.748333
C26246,El Sahuaral,28.336667,-111.276389
C26247,Sahuaribo,27.353333,-108.675
C26248,La Sangre,30.665833,-111.405
C26249,Santa Rosa,30.394722,-111.445278
C26250,Saric,31.104444,-111.38
C26251,Terapa,29.681667,-109.652778
C26252,Bacoachi (Dge),30.633333,-109.966667
C26254,Cedros,27.761667,-109.288333
C26255,El Claro,30.451944,-111.206111
C26256,Cobachi,28.896667,-110.25
C26257,Colonia Aribabi,30.07,-109.088611
C26258,La Mesa De Tres Rios,29.843056,-108.711944
C26259,Cumeral,30.887778,-110.85
C26260,Don,26.423889,-109.025
C26261,Torres (Dge),28.768611,-110.769444
C26262,El Fresnal,30.811944,-110.7125
C26263,Guisamopa,28.646111,-109.1075
C26264,La Misa,28.376944,-110.530833
C26265,Onavas,28.462222,-109.526389
C26266,La Rancheria,29.308889,-109.616667
C26267,San Isidro De Caborca,30.8025,-112.42
C26268,San Jose De Pimas,28.713333,-110.348333
C26269,San Nicolas,28.431389,-109.181944
C26270,Santa Rosalia,29.125,-110.477222
LBRCH,"Las Burras, Chih.",28.515,-105.430556
C26272,Suaqui Grande (Dge),28.394722,-109.890278
C26273,Tarachi,28.808333,-108.936944
C26274,Topahue,29.270833,-110.635833
C26275,El Tufanito,28.159722,-109.689167
C26276,Turicachi,30.662778,-109.593611
C26277,Yocoquihua,26.815556,-108.998056
C26278,"MAICOVA, YECORA",28.383333,-108.666667
C26279,C.B.T.A. 161 Ures,29.425556,-110.379444
C26280,"LA CIENEGA, PITIQUITOS",30.183333,-111.933333
C26281,Cuatro Milpas,30.398056,-111.096944
C26282,Jupare,26.801944,-109.701944
C26283,Rancho Aquituna,30.472778,-110.704167
C26284,San Antonio De La Huerta,28.630278,-109.610278
C26285,Maycoba,28.391667,-108.659444
C26400,,0,0
C26402,Basconcobe,26.95,-109.666667
C26403,Calle Doscientos,27.483889,-110.013056
C26404,,0,0
C26405,Zamorita,29.321111,-110.874444
C26407,,0,0
C26408,,0,0
C27001,Balancan De Dominguez (Smn),17.81,-91.536667
C27002,Benito Juarez,18.417222,-92.8
C27003,Blasillo,18.045278,-93.966667
C27004,Boca Del Cerro,17.449444,-91.493056
C27005,,0,0
C27006,Buenavista,17.637778,-91.274722
C27007,Centro Experimental W-75,18.001389,-93.619167
C27008,Cardenas,18.001111,-93.376389
C27009,Comalcalco (Dge),18.247222,-93.22
C27010,Cunduacan,18.066667,-93.175
C27011,Dos Patrias,17.613333,-92.798333
C27012,Emiliano Zapata,17.741944,-91.763056
C27013,Encrucijada,18.25,-93.55
C27014,Escuela De Ingenieria,18.016667,-92.933333
C27015,Francisco Rueda,17.836667,-93.941667
C27016,Frontera A. Obregon,18.533611,-92.633889
C27017,Huimanguillo (Dge),17.829167,-93.391667
C27018,Huimanguillo (Smn),17.866667,-93.466667
C27019,Jalapa,17.723333,-92.811667
C27020,Jalpa De Mendez,18.171667,-93.045
C27021,Mactun,17.756667,-91.2925
C27022,Macuspana Km. 262,17.630556,-92.536111
C27023,"LAGUNA DEL ROSARIO, DGE",17.833333,-93.8
C27024,La Huasteca,17.52,-92.926667
C27025,"L. CARDENAS, MACUSPANA",17.983333,-92.916667
C27026,La Venta,18.097778,-94.045556
C27027,Lomas Alegres,17.588889,-92.701389
C27028,Jonuta,18.091944,-92.138889
C27029,Macultepec,18.143611,-92.858333
C27030,Macuspana (Dge),17.756667,-92.605
C27031,Macuspana (Smn),17.75,-92.6
C27032,Mezcalapa,17.647222,-93.397222
C27033,Mosquitero,17.733333,-93.633333
C27034,Paraiso,18.395556,-93.212222
C27035,Paredon,17.755278,-93.384444
C27036,Paso De Cunduacan,18.067222,-93.175556
C27037,Pueblo Nuevo,17.854167,-93.879167
C27038,Reforma,18.303611,-93.068056
C27039,Samaria,17.9975,-93.278611
C27040,San Pedro,17.791667,-91.158333
C27041,Santa Rosalia,18.087778,-93.349722
C27042,Tapijulapa,17.461111,-92.7775
C27043,Tacotalpa,17.6,-92.816667
C27044,Teapa (Dge),17.548889,-92.953333
C27045,Teapa (Smn),17.566667,-92.966667
C27046,Tenosique (Dge),17.473333,-91.426667
C27047,Tenosique (Smn),17.4725,-91.426667
C27048,Tepetitan,17.82,-92.373333
C27049,Tequila,17.72,-92.806389
C27050,Tres Brazos,18.384167,-92.6
C27051,Tulipan,18.108333,-93.345
C27052,Tupilco,18.425556,-93.440278
C27053,Vicente Guerrero,18.390833,-92.883333
C27054,Villahermosa (Dge),17.996667,-92.928333
C27055,Villahermosa (Smn),17.983333,-92.916667
C27056,Balancan De Dominguez (Dge),17.805278,-91.536389
C27057,Comalcalco (Smn),18.266667,-93.216667
C27059,El Triunfo,17.936667,-91.177222
C27060,Gonzalez,17.973889,-93.768333
C27061,Puyacatengo,17.513333,-92.92
C27063,Apatzingan,17.603889,-91.068889
C27064,"CUAUHTEMOC, BALANCAN",17.833333,-91.016667
C27065,Dos Montes,17.987778,-92.825
C27066,EL MARQUEZ,17.283333,-91.016667
C27067,E.T.A. 063 Benito Juarez,17.833056,-92.5425
C27068,Campo Experimental Puyacatengo,17.527222,-92.930556
C27069,Chable,17.855278,-91.7825
C27070,Oxolotan,17.380556,-92.75
C27071,Aquiles Serdan,17.804167,-92.483333
C27072,E.T.A. 429 HUIMANGUILLO,17.833333,-93.4
C27073,Poblado C-09,18.174722,-93.488889
C27074,Poblado C-11,18.173056,-93.623333
C27075,Poblado C-15,18.110556,-93.565556
C27076,Poblado C-16,18.111111,-93.496667
RSTHD,"Río Salado El Tablón, Hgo.",20.057778,-99.225278
C27078,Poblado C-28,18.021389,-93.498889
C27079,Poblado C-29,18.046111,-93.442222
C27080,Poblado C-32,17.967222,-93.501111
C27081,"PRESIDENTE V. GOMEZ F.,",17.783333,-92.683333
C27082,,0,0
C27084,Nacajuca,18.165833,-93.018056
C27085,Miramar,18.488056,-92.777778
C27086,,0,0
C27087,La Huleria,17.988333,-91.388333
C27088,La T,17.616667,-91.55
C27089,"JOSE COLOMO, MACUSPANA",17.933333,-92.466667
C27090,El Pipila,17.968333,-91.6
C27091,Playa Larga,17.938333,-91.81
C27092,Playas Del Rosario,17.854444,-92.93
C27093,San Elpidio,18.013333,-91.564167
C27118,,0,0
C28001,Abasolo (Dge),24.065556,-98.39
C28002,Ahualulco,22.988611,-99.145
C28003,Aldama (Dge),22.928889,-98.075
C28004,Altamira (Smn),22.4,-97.933333
C28005,El Refugio (Smn),22.466667,-99.083333
C28006,Barberena,22.620833,-98.170833
C28007,Barranco Azul,24.399722,-99.113056
C28008,Bellavista,22.827778,-99.051389
C28009,Burgos (Dge),24.948333,-98.796944
C28010,Bustamante,23.435833,-99.754167
C28011,Fraccionamiento Callejones,22.8525,-99.492778
C28012,C.E.I. Ciudad Mante,22.716667,-98.966667
C28013,CAMPO EXP. MANUEL GZLEZ.,22.833333,-98.433333
C28014,S.J. 2-11 Camargo,26.318889,-98.848889
C28015,Capitan Emilio Carranza,23.255,-98.833333
C28016,Campo Experimental Cuauhtemoc,22.543056,-98.151389
